Timestamp,IP_Address,Request_Type,Status_Code,Log_Data
2024-05-10 21:25:18.827999,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500228'), 'IP_Address': '157.232.95.219', 'Country': 'China', 'AthleteNames': 'Lionel Messi', 'Sports': 'Soccer', 'Age': 28, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500248'), 'Outcomes': 'Lose', 'Medals': 'Silver', 'Ranks': 5, 'Stadiums': 'Madison Square Garden', 'Athlete_Height': 215, 'Athlete_Weight': 66, 'Date_of_Birth': Timestamp('1989-05-10 21:25:18.500259')}"
2024-05-10 21:25:18.828004,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500343'), 'IP_Address': '127.21.145.196', 'Country': 'USA', 'AthleteNames': 'Lionel Messi', 'Sports': 'Swimming', 'Age': 27, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500362'), 'Outcomes': 'Win', 'Medals': '', 'Ranks': 2, 'Stadiums': 'Madison Square Garden', 'Athlete_Height': 173, 'Athlete_Weight': 78, 'Date_of_Birth': Timestamp('2004-05-10 21:25:18.500372')}"
2024-05-10 21:25:18.828009,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500450'), 'IP_Address': '53.78.115.122', 'Country': 'USA', 'AthleteNames': 'Lionel Messi', 'Sports': 'Athletics', 'Age': 21, 'Gender': 'Male', 'Nationality': 'India', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500468'), 'Outcomes': 'Lose', 'Medals': '', 'Ranks': 3, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 189, 'Athlete_Weight': 91, 'Date_of_Birth': Timestamp('2002-05-10 21:25:18.500480')}"
2024-05-10 21:25:18.828013,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500556'), 'IP_Address': '118.181.76.240', 'Country': 'China', 'AthleteNames': 'Simone Biles', 'Sports': 'Tennis', 'Age': 29, 'Gender': 'Female', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500573'), 'Outcomes': 'Lose', 'Medals': 'Silver', 'Ranks': 5, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 162, 'Athlete_Weight': 135, 'Date_of_Birth': Timestamp('1994-05-10 21:25:18.500585')}"
2024-05-10 21:25:18.828017,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500659'), 'IP_Address': '120.75.36.117', 'Country': 'Russia', 'AthleteNames': 'Usain Bolt', 'Sports': 'Tennis', 'Age': 30, 'Gender': 'Female', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500677'), 'Outcomes': 'Lose', 'Medals': 'Bronze', 'Ranks': 1, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 217, 'Athlete_Weight': 150, 'Date_of_Birth': Timestamp('1994-05-10 21:25:18.500689')}"
2024-05-10 21:25:18.828022,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500762'), 'IP_Address': '245.63.42.84', 'Country': 'Russia', 'AthleteNames': 'Lionel Messi', 'Sports': 'Gymnastics', 'Age': 37, 'Gender': 'Male', 'Nationality': 'Russia', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500780'), 'Outcomes': 'Win', 'Medals': 'Gold', 'Ranks': 10, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 163, 'Athlete_Weight': 143, 'Date_of_Birth': Timestamp('1985-05-10 21:25:18.500792')}"
2024-05-10 21:25:18.828027,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.500877'), 'IP_Address': '189.242.139.103', 'Country': 'Russia', 'AthleteNames': 'Simone Biles', 'Sports': 'Athletics', 'Age': 20, 'Gender': 'Male', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.500946'), 'Outcomes': 'Draw', 'Medals': 'Silver', 'Ranks': 1, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 217, 'Athlete_Weight': 86, 'Date_of_Birth': Timestamp('1998-05-10 21:25:18.500963')}"
2024-05-10 21:25:18.828032,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.501085'), 'IP_Address': '133.133.28.144', 'Country': 'China', 'AthleteNames': 'Usain Bolt', 'Sports': 'Gymnastics', 'Age': 25, 'Gender': 'Male', 'Nationality': 'India', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.501107'), 'Outcomes': 'Lose', 'Medals': 'Silver', 'Ranks': 9, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 195, 'Athlete_Weight': 121, 'Date_of_Birth': Timestamp('2002-05-10 21:25:18.501120')}"
2024-05-10 21:25:18.828037,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.501208'), 'IP_Address': '143.151.163.105', 'Country': 'Russia', 'AthleteNames': 'Serena Williams', 'Sports': 'Tennis', 'Age': 31, 'Gender': 'Female', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.501228'), 'Outcomes': 'Draw', 'Medals': 'Bronze', 'Ranks': 10, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 213, 'Athlete_Weight': 83, 'Date_of_Birth': Timestamp('1995-05-10 21:25:18.501280')}"
2024-05-10 21:25:18.828042,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.501817'), 'IP_Address': '37.157.139.97', 'Country': 'Russia', 'AthleteNames': 'Lionel Messi', 'Sports': 'Gymnastics', 'Age': 28, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.501876'), 'Outcomes': 'Win', 'Medals': '', 'Ranks': 5, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 159, 'Athlete_Weight': 57, 'Date_of_Birth': Timestamp('2005-05-10 21:25:18.501934')}"
2024-05-10 21:25:18.828046,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502140'), 'IP_Address': '165.101.124.221', 'Country': 'China', 'AthleteNames': 'Michael Phelps', 'Sports': 'Athletics', 'Age': 33, 'Gender': 'Male', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502165'), 'Outcomes': 'Win', 'Medals': 'Bronze', 'Ranks': 9, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 177, 'Athlete_Weight': 83, 'Date_of_Birth': Timestamp('1984-05-10 21:25:18.502177')}"
2024-05-10 21:25:18.828051,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502279'), 'IP_Address': '156.160.77.228', 'Country': 'China', 'AthleteNames': 'Simone Biles', 'Sports': 'Tennis', 'Age': 18, 'Gender': 'Female', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502299'), 'Outcomes': 'Win', 'Medals': 'Bronze', 'Ranks': 3, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 188, 'Athlete_Weight': 68, 'Date_of_Birth': Timestamp('1997-05-10 21:25:18.502311')}"
2024-05-10 21:25:18.828056,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502398'), 'IP_Address': '60.214.238.161', 'Country': 'China', 'AthleteNames': 'Simone Biles', 'Sports': 'Gymnastics', 'Age': 35, 'Gender': 'Female', 'Nationality': 'Russia', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502418'), 'Outcomes': 'Draw', 'Medals': 'Gold', 'Ranks': 4, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 208, 'Athlete_Weight': 141, 'Date_of_Birth': Timestamp('1986-05-10 21:25:18.502430')}"
2024-05-10 21:25:18.828060,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502513'), 'IP_Address': '62.71.73.83', 'Country': 'Germany', 'AthleteNames': 'Simone Biles', 'Sports': 'Swimming', 'Age': 29, 'Gender': 'Male', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502532'), 'Outcomes': 'Win', 'Medals': '', 'Ranks': 8, 'Stadiums': 'Madison Square Garden', 'Athlete_Height': 186, 'Athlete_Weight': 50, 'Date_of_Birth': Timestamp('1985-05-10 21:25:18.502543')}"
2024-05-10 21:25:18.828065,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502624'), 'IP_Address': '110.232.52.86', 'Country': 'Germany', 'AthleteNames': 'Lionel Messi', 'Sports': 'Athletics', 'Age': 18, 'Gender': 'Male', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502643'), 'Outcomes': 'Lose', 'Medals': 'Silver', 'Ranks': 9, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 161, 'Athlete_Weight': 127, 'Date_of_Birth': Timestamp('1994-05-10 21:25:18.502655')}"
2024-05-10 21:25:18.828071,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502735'), 'IP_Address': '28.92.119.13', 'Country': 'China', 'AthleteNames': 'Simone Biles', 'Sports': 'Tennis', 'Age': 19, 'Gender': 'Female', 'Nationality': 'Russia', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502754'), 'Outcomes': 'Lose', 'Medals': 'Bronze', 'Ranks': 9, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 220, 'Athlete_Weight': 100, 'Date_of_Birth': Timestamp('1999-05-10 21:25:18.502765')}"
2024-05-10 21:25:18.828075,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.502845'), 'IP_Address': '88.30.133.15', 'Country': 'USA', 'AthleteNames': 'Michael Phelps', 'Sports': 'Athletics', 'Age': 31, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.502862'), 'Outcomes': 'Draw', 'Medals': '', 'Ranks': 6, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 207, 'Athlete_Weight': 51, 'Date_of_Birth': Timestamp('1986-05-10 21:25:18.502874')}"
2024-05-10 21:25:18.828080,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.503065'), 'IP_Address': '37.85.95.249', 'Country': 'Germany', 'AthleteNames': 'Usain Bolt', 'Sports': 'Gymnastics', 'Age': 31, 'Gender': 'Male', 'Nationality': 'India', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.503095'), 'Outcomes': 'Lose', 'Medals': 'Bronze', 'Ranks': 7, 'Stadiums': 'Madison Square Garden', 'Athlete_Height': 178, 'Athlete_Weight': 88, 'Date_of_Birth': Timestamp('1993-05-10 21:25:18.503130')}"
2024-05-10 21:25:18.828084,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.503309'), 'IP_Address': '51.185.82.161', 'Country': 'Germany', 'AthleteNames': 'Usain Bolt', 'Sports': 'Athletics', 'Age': 25, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.503339'), 'Outcomes': 'Draw', 'Medals': '', 'Ranks': 9, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 186, 'Athlete_Weight': 125, 'Date_of_Birth': Timestamp('2002-05-10 21:25:18.503353')}"
2024-05-10 21:25:18.828089,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.503461'), 'IP_Address': '96.240.22.105', 'Country': 'Germany', 'AthleteNames': 'Usain Bolt', 'Sports': 'Athletics', 'Age': 21, 'Gender': 'Female', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.503482'), 'Outcomes': 'Lose', 'Medals': 'Gold', 'Ranks': 8, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 193, 'Athlete_Weight': 65, 'Date_of_Birth': Timestamp('1998-05-10 21:25:18.503494')}"
2024-05-10 21:25:18.828093,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.503584'), 'IP_Address': '14.204.232.173', 'Country': 'Russia', 'AthleteNames': 'Usain Bolt', 'Sports': 'Soccer', 'Age': 33, 'Gender': 'Female', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.503626'), 'Outcomes': 'Draw', 'Medals': 'Silver', 'Ranks': 8, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 167, 'Athlete_Weight': 96, 'Date_of_Birth': Timestamp('2005-05-10 21:25:18.503648')}"
2024-05-10 21:25:18.828098,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.503904'), 'IP_Address': '31.98.244.139', 'Country': 'USA', 'AthleteNames': 'Serena Williams', 'Sports': 'Athletics', 'Age': 21, 'Gender': 'Male', 'Nationality': 'India', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.503939'), 'Outcomes': 'Lose', 'Medals': 'Gold', 'Ranks': 8, 'Stadiums': 'Madison Square Garden', 'Athlete_Height': 160, 'Athlete_Weight': 135, 'Date_of_Birth': Timestamp('1988-05-10 21:25:18.503952')}"
2024-05-10 21:25:18.828102,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504046'), 'IP_Address': '61.63.21.246', 'Country': 'Russia', 'AthleteNames': 'Lionel Messi', 'Sports': 'Soccer', 'Age': 25, 'Gender': 'Male', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504064'), 'Outcomes': 'Draw', 'Medals': '', 'Ranks': 8, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 175, 'Athlete_Weight': 55, 'Date_of_Birth': Timestamp('1998-05-10 21:25:18.504075')}"
2024-05-10 21:25:18.828107,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504154'), 'IP_Address': '173.212.181.48', 'Country': 'Russia', 'AthleteNames': 'Serena Williams', 'Sports': 'Athletics', 'Age': 30, 'Gender': 'Female', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504172'), 'Outcomes': 'Draw', 'Medals': 'Bronze', 'Ranks': 2, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 182, 'Athlete_Weight': 119, 'Date_of_Birth': Timestamp('1995-05-10 21:25:18.504183')}"
2024-05-10 21:25:18.828112,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504259'), 'IP_Address': '158.104.112.170', 'Country': 'Russia', 'AthleteNames': 'Lionel Messi', 'Sports': 'Tennis', 'Age': 40, 'Gender': 'Male', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504277'), 'Outcomes': 'Draw', 'Medals': '', 'Ranks': 8, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 150, 'Athlete_Weight': 100, 'Date_of_Birth': Timestamp('1987-05-10 21:25:18.504289')}"
2024-05-10 21:25:18.828116,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504363'), 'IP_Address': '115.234.90.147', 'Country': 'India', 'AthleteNames': 'Serena Williams', 'Sports': 'Soccer', 'Age': 32, 'Gender': 'Male', 'Nationality': 'Russia', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504381'), 'Outcomes': 'Lose', 'Medals': 'Silver', 'Ranks': 9, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 210, 'Athlete_Weight': 117, 'Date_of_Birth': Timestamp('2005-05-10 21:25:18.504393')}"
2024-05-10 21:25:18.828121,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504520'), 'IP_Address': '192.199.6.133', 'Country': 'USA', 'AthleteNames': 'Simone Biles', 'Sports': 'Tennis', 'Age': 20, 'Gender': 'Female', 'Nationality': 'Russia', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504538'), 'Outcomes': 'Win', 'Medals': 'Silver', 'Ranks': 6, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 211, 'Athlete_Weight': 55, 'Date_of_Birth': Timestamp('1998-05-10 21:25:18.504549')}"
2024-05-10 21:25:18.828126,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504624'), 'IP_Address': '209.91.201.43', 'Country': 'India', 'AthleteNames': 'Serena Williams', 'Sports': 'Gymnastics', 'Age': 31, 'Gender': 'Female', 'Nationality': 'India', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504642'), 'Outcomes': 'Win', 'Medals': 'Gold', 'Ranks': 1, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 177, 'Athlete_Weight': 72, 'Date_of_Birth': Timestamp('1994-05-10 21:25:18.504653')}"
2024-05-10 21:25:18.828130,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504727'), 'IP_Address': '113.122.40.148', 'Country': 'Germany', 'AthleteNames': 'Usain Bolt', 'Sports': 'Swimming', 'Age': 34, 'Gender': 'Male', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504745'), 'Outcomes': 'Win', 'Medals': 'Bronze', 'Ranks': 2, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 219, 'Athlete_Weight': 79, 'Date_of_Birth': Timestamp('1986-05-10 21:25:18.504756')}"
2024-05-10 21:25:18.828135,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504830'), 'IP_Address': '160.158.28.156', 'Country': 'India', 'AthleteNames': 'Michael Phelps', 'Sports': 'Soccer', 'Age': 22, 'Gender': 'Female', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504847'), 'Outcomes': 'Draw', 'Medals': 'Silver', 'Ranks': 3, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 208, 'Athlete_Weight': 68, 'Date_of_Birth': Timestamp('1996-05-10 21:25:18.504859')}"
2024-05-10 21:25:18.828139,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.504933'), 'IP_Address': '163.197.190.234', 'Country': 'Russia', 'AthleteNames': 'Lionel Messi', 'Sports': 'Athletics', 'Age': 40, 'Gender': 'Male', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.504953'), 'Outcomes': 'Draw', 'Medals': 'Bronze', 'Ranks': 5, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 167, 'Athlete_Weight': 120, 'Date_of_Birth': Timestamp('2005-05-10 21:25:18.504964')}"
2024-05-10 21:25:18.828144,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.505037'), 'IP_Address': '74.32.205.30', 'Country': 'India', 'AthleteNames': 'Usain Bolt', 'Sports': 'Tennis', 'Age': 22, 'Gender': 'Male', 'Nationality': 'China', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.505056'), 'Outcomes': 'Lose', 'Medals': 'Gold', 'Ranks': 7, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 209, 'Athlete_Weight': 88, 'Date_of_Birth': Timestamp('1990-05-10 21:25:18.505067')}"
2024-05-10 21:25:18.828148,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.505141'), 'IP_Address': '86.184.64.88', 'Country': 'USA', 'AthleteNames': 'Lionel Messi', 'Sports': 'Athletics', 'Age': 31, 'Gender': 'Female', 'Nationality': 'USA', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.505159'), 'Outcomes': 'Win', 'Medals': 'Bronze', 'Ranks': 3, 'Stadiums': ""Bird's Nest"", 'Athlete_Height': 157, 'Athlete_Weight': 136, 'Date_of_Birth': Timestamp('1994-05-10 21:25:18.505170')}"
2024-05-10 21:25:18.828153,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.505246'), 'IP_Address': '19.243.28.141', 'Country': 'India', 'AthleteNames': 'Michael Phelps', 'Sports': 'Soccer', 'Age': 31, 'Gender': 'Female', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.505264'), 'Outcomes': 'Win', 'Medals': 'Silver', 'Ranks': 3, 'Stadiums': 'Wembley Stadium', 'Athlete_Height': 199, 'Athlete_Weight': 115, 'Date_of_Birth': Timestamp('1993-05-10 21:25:18.505275')}"
2024-05-10 21:25:18.828158,127.0.0.1,GET,200,"{'Timestamp': Timestamp('2024-05-10 21:25:18.505350'), 'IP_Address': '124.135.115.155', 'Country': 'India', 'AthleteNames': 'Lionel Messi', 'Sports': 'Tennis', 'Age': 20, 'Gender': 'Male', 'Nationality': 'Germany', 'Match_or_sport_event_dates': Timestamp('2024-05-10 21:25:18.505369'), 'Outcomes': 'Win', 'Medals': 'Gold', 'Ranks': 10, 'Stadiums': 'Olympic Stadium', 'Athlete_Height': 155, 'Athlete_Weight': 128, 'Date_of_Birth': Timestamp('1986-05-10 21:25:18.505379')}"
